Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory,,
5134,0,,,,0,,
5135,1,9,12,8,1,,
5136,1,9,11,7,1,,
5137,0,,,,1,,
5138,0,,,,0,,
5139,0,,,,1,,
5140,0,,,,0,,
5141,0,,,3,-1,,
5142,0,,,,0,,
5143,1,12,12,5,-1,,
5144,0,,,,-1,,
5145,0,,,,1,,
5146,1,3,11,3,-1,,
5147,1,10,3,8,-1,,
5148,0,,,,0,,
5149,0,,,,-1,,
5150,1,11,12,5,1,,
5151,1,9,12,8,-1,,
5152,1,10,10,5,-1,,
5153,1,10,12,5,-1,,
5154,1,13,12,8,1,,
5155,1,6,12,5,1,,
5156,1,4,3,9,-1,,
5157,0,,,,-1,,
5158,1,13,12,8,1,,
5159,0,,,,1,,
5160,0,,,,1,,
5161,0,,,,1,,
5162,0,,,,0,,
5163,1,12,10,5,-1,,
5164,1,7,3,5,-1,,
5165,0,,,,0,,
5166,0,,,,-1,,
5167,0,,,,1,,
5168,1,12,12,5,-1,,
5169,1,3,4,8,0,,
5170,0,,,,0,,
5171,0,,,,1,,
5172,0,,,,1,,
5173,1,11,11,5,1,,
5174,0,,,,1,,
5175,0,,,3,1,,
5176,0,,,8,1,,
5177,0,,,,1,,
5178,1,12,12,5,1,,
5179,0,,,,1,,
5180,1,12,6,5,1,,
5181,1,5,10,1,-1,,
5182,0,,,,1,,
5183,1,12,7,3,0,,
5184,0,,,,1,,
5185,0,,,,1,,
5186,1,11,10,5,1,,
5187,1,3,12,5,0,,
5188,0,,,,1,,
5189,0,,,,-1,,
5190,1,12,7,3,0,,
5191,0,,,8,-1,,
5192,1,10,11,8,-1,,
5193,0,,,,-1,,
5194,0,,,,-1,,
5195,1,12,12,5,-1,,
5196,0,,,,1,,
5197,0,,,,1,,
5198,1,10,10,5,-1,,
5199,0,,,,1,,
5200,0,,,,1,,
5201,0,,,,1,,
5202,1,10,10,5,-1,,
5203,0,,,,1,,
5204,1,9,12,8,1,,
5205,0,,,,1,,
5206,0,,,,1,,
5207,1,5,12,5,-1,,
5208,0,,,,1,,
5209,0,,,,0,,
5210,1,5,11,8,0,,
5211,0,,,8,-1,,
5212,0,,,,1,,
5213,1,5,10,5,-1,,
5214,0,,,,1,,
5215,0,,,,1,,
5216,0,,,,0,,
5217,1,12,11,5,-1,,
5218,1,5,12,8,-1,,
5219,0,,,,-1,,
5220,0,,,,0,,
5221,1,12,6,2,0,,
5222,0,,,,-1,,
5223,1,10,10,3,-1,,
5224,1,10,10,3,-1,,
5225,1,12,11,5,0,,
5226,0,,,,1,,
5227,0,,,,0,,
5228,1,2,10,5,0,,
5229,0,,,,1,,
5230,0,,,,1,,
5231,1,4,11,1,1,,
5232,0,,,,1,,
5233,0,,,,-1,,
5234,0,,,,1,,
5235,1,3,11,5,1,,
5236,1,9,12,8,-1,,
5237,0,,,,1,,
5238,0,,,,0,,
5239,1,12,11,5,1,,
5240,1,12,4,7,-1,,
5241,0,,,,1,,
5242,0,,,,0,,
5243,0,,,,-1,,
5244,1,13,10,8,1,,
5245,1,11,3,8,-1,,
5246,0,,,,0,,
5247,0,,,,1,,
5248,0,,,,-1,,
5249,0,,,,1,,
5250,0,,,,1,,
5251,0,,,,1,,
5252,1,5,7,7,-1,,
5253,1,11,11,8,-1,,
5254,1,12,12,3,-1,,
5255,1,11,12,7,0,,
5256,0,,,,1,,
5257,1,11,11,7,1,,
5258,1,12,10,5,1,,
5259,1,11,10,5,1,,
5260,0,,,,0,,
5261,0,,,,0,,
5262,0,,,5,1,,
5263,0,,,,1,,
5264,1,5,5,1,0,,
5265,0,,,,1,,
5266,0,,,,1,,
5267,1,11,11,5,1,,
5268,1,12,11,7,0,,
5269,0,,,,1,,
5270,0,,,,1,,
5271,1,10,3,8,-1,,
5272,1,12,1,5,-1,,
5273,0,,,,1,,
5274,0,,,3,-1,,
5275,1,12,4,2,1,,
5276,1,12,12,8,1,,
5277,0,,,,1,,
5278,1,12,12,5,1,,
5279,0,,,,0,,
5280,0,,,,1,,
5281,0,,,,1,,
5282,0,,,,0,,
5283,1,10,12,3,-1,,
5284,0,,,,0,,
5285,1,12,12,7,-1,,
5286,1,11,5,5,0,,
5287,0,,,,-1,,
5288,1,11,11,5,-1,,
5289,1,10,11,3,-1,,
5290,1,4,11,8,-1,,
5291,1,11,12,7,-1,,
5292,0,,,,1,,
5293,1,5,12,7,-1,,
5294,0,,,,1,,
5295,0,,,,1,,
5296,0,,,,1,,
5297,1,5,7,7,0,,
5298,1,3,8,8,-1,,
5299,1,9,10,8,-1,,
5300,1,7,12,5,-1,,
5301,0,,,,1,,
5302,1,12,11,5,1,,
5303,0,,,3,-1,,
5304,1,12,6,8,1,,
5305,0,,,,1,,
5306,1,9,12,8,-1,,
5307,1,7,6,5,1,,
5308,1,10,10,3,-1,,
5309,0,,,,-1,,
5310,0,,,,1,,
5311,1,11,12,7,-1,,
5312,0,,,,1,,
5313,1,9,12,8,-1,,
5314,1,5,7,8,0,,
5315,1,10,3,8,-1,,
5316,0,,,,0,,
5317,1,12,11,5,1,,
5318,0,,,,1,,
5319,0,,,,0,,
5320,1,12,12,1,0,,
5321,1,12,10,5,-1,,
5322,0,,,,1,,
5323,0,,,,1,,
5324,1,10,10,8,-1,,
5325,0,,,,1,,
5326,1,12,11,5,1,,
5327,1,9,12,8,-1,,
5328,1,11,3,5,-1,,
5329,1,11,11,5,1,,
5330,0,,,,1,,
5331,0,,,,1,,
5332,0,,,,0,,
5333,0,,,,1,,
5334,1,12,11,5,1,,
5335,0,,,,1,,
5336,1,9,12,3,-1,,
5337,0,,,,1,,
5338,1,10,11,5,1,,
5339,0,,,,1,,
5340,1,12,10,8,-1,,
5341,0,,,,1,,
5342,1,12,12,3,1,,
5343,1,12,2,5,1,,
5344,1,12,5,5,1,,
5345,0,,,,1,,
5346,0,,,,1,,
5347,0,,,,0,,
5348,0,,,,1,,
5349,1,12,12,5,-1,,
5350,0,,,,1,,
5351,0,,,5,-1,,
5352,0,,,,0,,
5353,0,,,,1,,
5354,0,,,8,0,,
5355,0,,,,1,,
5356,0,,,,0,,
5357,1,10,10,3,-1,,
5358,0,,,,0,,
5359,0,,,,1,,
5360,0,,,,-1,,
5361,0,,,8,1,,
5362,1,7,12,7,1,,
5363,1,2,12,5,0,,
5364,1,7,11,8,1,,
5365,0,,,,1,,
5366,0,,,,1,,
5367,1,12,12,5,1,,
5368,0,,,,1,,
5369,0,,,,0,,
5370,1,12,11,5,1,,
5371,0,,,,1,,
5372,0,,,,1,,
5373,0,,,,1,,
5374,1,10,3,8,-1,,
5375,0,,,,0,,
5376,0,,,,-1,,
5377,1,12,12,5,-1,,
5378,1,2,12,5,1,,
5379,1,10,5,7,1,,
5380,0,,,,1,,
5381,1,12,12,8,-1,,
5382,1,12,5,8,-1,,
5383,0,,,7,-1,,
5384,0,,,,-1,,
5385,0,,,,0,,
5386,0,,,,-1,,
5387,0,,,,0,,
5388,0,,,5,-1,,
5389,0,,,,-1,,
5390,0,,,,-1,,
5391,1,5,12,8,-1,,
5392,0,,,,1,,
5393,0,,,,1,,
5394,0,,,,0,,
5395,0,,,,1,,
5396,1,12,6,3,1,,
5397,1,12,12,7,0,,
5398,0,,,,0,,
5399,0,,,,1,,
5400,0,,,,1,,
5401,1,12,5,3,-1,,
5402,1,5,12,6,-1,,
5403,1,4,3,8,-1,,
5404,0,,,,1,,
5405,0,,,,0,,
5406,1,5,12,5,-1,,
5407,0,,,,0,,
5408,0,,,,0,,
5409,1,11,3,8,-1,,
5410,0,,,,-1,,
5411,0,,,,1,,
5412,1,3,9,8,1,,
5413,1,12,10,3,-1,,
5414,0,,,,0,,
5415,0,,,,0,,
5416,1,12,12,5,1,,
5417,0,,,,-1,,
5418,0,,,,-1,,
5419,1,11,3,5,-1,,
5420,1,5,12,1,0,,
5421,1,12,5,2,-1,,
5422,1,12,12,5,-1,,
5423,0,,,,-1,,
5424,1,12,3,7,-1,,
5425,1,12,12,5,-1,,
5426,0,,,,0,,
5427,0,,,,1,,
5428,0,,,,-1,,
5429,1,12,11,5,1,,
5430,0,,,,-1,,
5431,0,,,,0,,
5432,1,12,12,5,-1,,
5433,1,3,11,3,-1,,
5434,0,,,,0,,
5435,0,,,,1,,
5436,1,7,11,6,-1,,
5437,1,12,12,8,1,,
5438,0,,,,1,,
5439,1,10,11,7,1,,
5440,0,,,,0,,
5441,0,,,,1,,
5442,0,,,,1,,
5443,0,,,,0,,
5444,0,,,,-1,,
5445,0,,,,1,,
5446,1,12,12,5,-1,,
5447,0,,,,1,,
5448,0,,,,1,,
5449,1,9,11,8,-1,,
5450,0,,,,-1,,
5451,0,,,8,0,,
5452,1,10,10,3,-1,,
5453,0,,,,1,,
5454,0,,,,1,,
5455,0,,,,1,,
5456,1,9,11,8,-1,,
5457,0,,,2,1,,
5458,0,,,,-1,,
5459,0,,,,1,,
5460,1,12,12,7,-1,,
5461,1,12,12,5,0,,
5462,0,,,,1,,
5463,1,10,11,5,1,,
5464,1,10,10,5,-1,,
5465,0,,,,0,,
5466,0,,,,0,,
5467,0,,,,1,,
5468,1,5,12,8,1,,
5469,1,4,12,5,1,,
5470,0,,,,-1,,
5471,0,,,,-1,,
5472,0,,,,1,,
5473,0,,,,-1,,
5474,0,,,,-1,,
5475,0,,,,0,,
5476,0,,,,1,,
5477,0,,,,1,,
5478,1,12,12,5,-1,,
5479,1,11,12,2,-1,,
5480,1,11,3,8,-1,,
5481,0,,,,0,,
5482,0,,,,1,,
5483,0,,,,1,,
5484,0,,,,1,,
5485,0,,,,1,,
5486,1,5,12,7,-1,,
5487,1,12,8,5,0,,
5488,0,,,,0,,
5489,0,,,,1,,
5490,1,5,6,3,-1,,
5491,0,,,,-1,,
5492,0,,,,-1,,
5493,1,12,10,5,1,,
5494,0,,,,1,,
5495,0,,,,0,,
5496,0,,,,-1,,
5497,0,,,,1,,
5498,1,5,12,6,-1,,
5499,1,5,9,8,-1,,
5500,0,,,,1,,
5501,1,4,12,8,-1,,
5502,0,,,,0,,
5503,0,,,,0,,
5504,1,11,12,3,-1,,
5505,1,4,10,8,-1,,
5506,1,2,12,5,-1,,
5507,0,,,,1,,
5508,1,5,12,7,-1,,
5509,0,,,,1,,
5510,0,,,,0,,
5511,0,,,,0,,
5512,0,,,,1,,
5513,1,5,12,5,-1,,
5514,0,,,,-1,,
5515,0,,,,0,,
5516,1,9,12,8,-1,,
5517,0,,,,1,,
5518,1,9,10,8,-1,,
5519,1,5,12,5,-1,,
5520,0,,,,1,,
5521,0,,,,0,,
5522,0,,,,-1,,
5523,1,11,6,2,1,,
5524,0,12,12,,-1,,
5525,1,9,11,8,-1,,
5526,0,,,,0,,
5527,0,,,,1,,
5528,0,,,,0,,
5529,0,,,,0,,
5530,0,,,,0,,
5531,1,7,12,5,-1,,
5532,0,,,,1,,
5533,0,,,,-1,,
5534,1,7,8,5,-1,,
5535,0,,,,1,,
5536,0,,,,1,,
5537,0,,,,0,,
5538,0,,,,1,,
5539,0,,,,1,,
5540,1,11,3,8,-1,,
5541,0,,,,1,,
5542,0,,,,-1,,
5543,0,,,,1,,
5544,1,12,12,5,-1,,
5545,1,2,12,5,-1,,
5546,0,,,,1,,
5547,1,5,12,3,-1,,
5548,0,,,,1,,
5549,0,,,,-1,,
5550,0,,,,1,,
5551,0,,,,-1,,
5552,1,12,12,5,-1,,
5553,0,,,,0,,
5554,0,,,,0,,
5555,1,10,12,7,1,,
5556,1,5,11,5,-1,,
5557,0,,,,1,,
5558,0,,,,-1,,
5559,1,11,8,5,-1,,
5560,1,11,7,5,-1,,
5561,1,12,11,5,1,,
5562,0,,,7,1,,
5563,0,,,,1,,
5564,0,,,,-1,,
5565,1,5,12,6,-1,,
5566,0,,,,1,,
5567,1,10,9,8,-1,,
5568,0,,,,1,,
5569,1,5,11,7,1,,
5570,0,,,,1,,
5571,0,,,,1,,
5572,1,4,12,8,-1,,
5573,1,5,12,8,1,,
5574,0,,,,1,,
5575,1,10,12,5,1,,
5576,0,,,,1,,
5577,0,,,,0,,
5578,0,,,,1,,
5579,0,,,,1,,
5580,0,,,,1,,
5581,1,5,12,5,-1,,
5582,1,12,12,8,-1,,
5583,0,,,,1,,
5584,0,,,,0,,
5585,1,12,9,5,-1,,
5586,0,,,,1,,
5587,1,12,12,8,-1,,
5588,0,,,,0,,
5589,1,12,10,5,1,,
5590,0,,,2,-1,,
5591,0,,,,1,,
5592,0,,,,-1,,
5593,0,,,,1,,
5594,1,9,12,8,-1,,
5595,1,12,11,5,1,,
5596,1,11,10,5,-1,,
5597,0,,,,0,,
5598,0,,,,0,,
5599,0,,,,1,,
5600,0,,,,1,,
5601,1,11,12,3,-1,,
5602,0,,,,-1,,
5603,1,10,11,5,1,,
5604,0,,,,1,,
5605,0,,,,1,,
5606,1,11,5,7,-1,,
5607,0,,,,0,,
5608,0,,,,1,,
5609,0,,,,-1,,
5610,1,12,3,5,-1,,
5611,0,,,,1,,
5612,0,,,,0,,
5613,0,,,,1,,
5614,1,5,12,5,-1,,
5615,0,,,,0,,
5616,1,3,11,3,-1,,
5617,0,,,,0,,
5618,0,,,,-1,,
5619,1,5,12,5,-1,,
5620,0,,,,1,,
5621,0,,,,1,,
5622,0,,,,1,,
5623,1,12,11,8,1,,
5624,0,,,,-1,,
5625,0,,,,1,,
5626,0,,,,1,,
5627,0,,,,0,,
5628,0,,,,1,,
5629,0,,,,1,,
5630,0,,,,0,,
5631,0,,,,0,,
5632,1,9,12,7,0,,
5633,0,,,,1,,
5634,1,10,3,8,-1,,
5635,0,,,,1,,
5636,0,,,,1,,
5637,0,,,,0,,
5638,1,11,7,5,-1,,
5639,1,11,12,7,1,,
5640,1,12,12,5,-1,,
5641,1,12,12,7,-1,,
5642,0,,,,-1,,
5643,0,,,,1,,
5644,0,,,,-1,,
5645,1,10,11,3,-1,,
5646,0,,,,1,,
5647,0,,,,0,,
5648,0,,,,1,,
5649,1,5,7,7,0,,
5650,1,11,12,5,1,,
5651,0,,,,1,,
5652,0,,,,1,,
5653,1,11,3,5,1,,
5654,1,12,9,8,0,,
5655,1,5,12,6,-1,,
5656,1,4,10,7,1,,
5657,1,12,8,6,-1,,
5658,0,,,,1,,
5659,1,12,8,8,-1,,
5660,1,12,9,8,-1,,
5661,1,2,3,5,1,,
5662,1,6,12,5,1,,
5663,1,6,4,5,-1,,
5664,1,12,12,5,-1,,
5665,0,,,,1,,
5666,1,8,12,8,1,,
5667,0,,,,1,,
5668,0,,,,0,,
5669,1,9,10,8,-1,,
5670,1,9,10,3,1,,
5671,1,9,12,8,1,,
5672,1,9,7,5,1,,
5673,0,,,,0,,
5674,1,10,12,5,1,,
5675,1,9,7,8,-1,,
5676,1,8,7,1,1,,
5677,1,9,10,8,-1,,
5678,0,,,,1,,
5679,1,11,11,5,1,,
5680,0,,,,0,,
5681,0,,,,1,,
5682,0,,,,1,,
5683,0,,,,1,,
5684,0,,,,0,,
5685,1,9,12,8,-1,,
5686,1,9,7,5,-1,,
5687,1,6,3,3,1,,
5688,0,,,,0,,
5689,0,,,,0,,
5690,0,,,,0,,
5691,1,9,12,6,1,,
5692,1,9,12,8,1,,
5693,1,3,11,5,-1,,
5694,1,12,10,3,0,,
5695,0,,,,1,,
5696,1,9,12,3,-1,,
5697,1,4,7,8,1,,
5698,0,,,,1,,
5699,1,3,12,3,-1,,
5700,1,12,2,5,-1,,
5701,1,9,12,5,-1,,
5702,0,,,,1,,
5703,0,,,,-1,,
5704,1,4,11,8,-1,,
5705,1,9,12,5,-1,,
5706,1,12,12,5,-1,,
5707,1,9,7,7,-1,,
5708,0,,,,1,,
5709,1,4,11,8,-1,,
5710,0,,,,1,,
5711,1,3,12,3,-1,,
5712,1,8,12,8,1,,
5713,1,9,11,8,-1,,
5714,0,,,,1,,
5715,1,4,12,8,1,,
5716,1,7,11,3,-1,,
5717,0,,,,0,,
5718,1,7,10,5,1,,
5719,1,2,11,8,0,,
5720,0,,,,0,,
5721,1,9,3,8,1,,
5722,1,9,12,8,1,,
5723,0,,,,-1,,
5724,1,9,12,5,1,,
5725,0,,,,1,,
5726,1,9,12,8,-1,,
5727,1,12,12,7,-1,,
5728,0,,,,0,,
5729,0,,,,1,,
5730,1,11,11,8,-1,,
5731,1,8,12,6,1,,
5732,1,11,12,7,1,,
5733,1,9,12,,-1,,
5734,0,,,,1,,
5735,0,,,,1,,
5736,0,,,,-1,,
5737,1,9,3,8,0,,
5738,0,,,3,-1,,
5739,1,12,12,5,-1,,
5740,0,,,0,1,,
5741,0,,,,-1,,
5742,0,,,,-1,,
5743,0,,,,-1,,
5744,0,,,,-1,,
5745,1,4,12,2,0,,
5746,1,4,11,5,-1,,
5747,0,,,,-1,,
5748,0,,,,1,,
5749,1,5,11,5,-1,,
5750,0,,,,0,,
5751,1,8,10,1,-1,,
5752,0,,,,1,,
5753,0,,,,1,,
5754,0,,,,0,,
5755,1,8,11,3,-1,,
5756,0,,,,0,,
5757,0,,,,-1,,
5758,0,,,,-1,,
5759,0,,,,1,,
5760,1,12,11,5,0,,
5761,0,,,,1,,
5762,1,4,12,8,1,,
5763,1,12,5,8,0,,
5764,0,,,,1,,
5765,1,8,12,3,1,,
5766,1,11,7,8,-1,,
5767,0,,,,1,,
5768,0,,,,1,,
5769,0,,,,1,,
5770,1,11,12,8,-1,,
5771,0,,,,1,,
5772,0,,,,-1,,
5773,0,,,,-1,,
5774,0,,,,-1,,
5775,0,,,,1,,
5776,0,,,,1,,
5777,1,10,11,5,-1,,
5778,1,12,3,8,-1,,
5779,0,,,,1,,
5780,1,10,11,5,-1,,
5781,0,,,,0,,
5782,1,11,3,8,-1,,
5783,1,10,10,3,-1,,
5784,1,10,11,8,-1,,
5785,1,12,11,5,-1,,
5786,0,,,,-1,,
5787,0,,,,-1,,
5788,1,10,12,8,-1,,
5789,0,,,,1,,
5790,1,10,12,8,-1,,
5791,0,,,,-1,,
5792,1,10,11,5,-1,,
5793,1,9,12,5,-1,,
5794,0,,,,1,,
5795,1,4,11,5,-1,,
5796,1,10,11,8,-1,,
5797,0,,,,1,,
5798,1,11,3,8,-1,,
5799,1,11,3,8,-1,,
5800,1,3,2,8,1,,
5801,0,,,,1,,
5802,1,4,12,5,0,,
5803,0,,,,0,,
5804,1,10,12,5,0,,
5805,1,12,11,5,-1,,
5806,1,10,12,8,-1,,
5807,1,10,11,8,-1,,
5808,1,10,11,5,-1,,
5809,1,10,11,5,-1,,
5810,1,4,12,5,-1,,
5811,0,,,,0,,
5812,1,10,11,5,-1,,
5813,0,,,,1,,
5814,0,,,,1,,
5815,0,,,,0,,
5816,1,10,11,5,-1,,
5817,1,10,11,8,0,,
5818,1,11,3,8,-1,,
5819,1,9,12,8,-1,,
5820,0,,,,0,,
5821,0,,,,0,,
5822,0,,,5,-1,,
5823,1,4,11,5,-1,,
5824,0,,,,0,,
5825,0,,,,1,,
5826,1,11,3,8,-1,,
5827,1,10,11,5,-1,,
5828,1,10,11,8,-1,,
5829,1,10,11,5,-1,,
5830,1,10,11,6,-1,,
5831,1,11,8,5,-1,,
5832,1,12,3,5,-1,,
5833,0,,,,-1,,
5834,0,,,,-1,,
5835,0,,,,0,,
5836,1,10,11,8,-1,,
5837,0,,,,1,,
5838,0,,,,0,,
5839,0,,,,-1,,
5840,0,,,,0,,
5841,1,3,12,5,0,,
5842,0,,,,-1,,
5843,1,10,11,8,-1,,
5844,0,,,,1,,
5845,1,10,12,8,-1,,
5846,0,,,,0,,
5847,0,,,,0,,
5848,1,5,11,6,-1,,
5849,1,4,12,8,1,,
5850,1,10,11,5,-1,,
5851,1,10,12,5,-1,,
5852,0,,,,-1,,
5853,0,,,,-1,,
5854,0,,,,0,,
5855,1,10,12,8,-1,,
5856,1,10,4,8,-1,,
5857,0,,,,-1,,
5858,0,,,,-1,,
5859,0,,,,-1,,
5860,0,,,,0,,
5861,0,,,,-1,,
5862,1,9,12,7,-1,,
5863,1,10,12,8,-1,,
5864,1,10,12,8,-1,,
5865,1,10,5,8,-1,,
5866,1,10,11,8,-1,,
5867,1,12,3,8,1,,
5868,0,,,,0,,
5869,1,10,12,7,-1,,
5870,1,10,12,5,-1,,
5871,1,12,11,8,-1,,
5872,1,10,11,5,-1,,
5873,1,4,12,5,1,,
5874,1,10,11,8,-1,,
5875,1,12,12,7,-1,,
5876,1,8,12,5,1,,
5877,1,10,11,5,-1,,
5878,1,5,5,7,-1,,
5879,1,12,11,5,-1,,
5880,0,,,,1,,
5881,0,,,,-1,,
5882,1,12,12,7,1,,
5883,1,12,12,8,-1,,
5884,1,11,7,8,-1,,
5885,0,,,,1,,
5886,1,12,3,8,-1,,
5887,0,,,,0,,
5888,1,10,4,8,-1,,
5889,0,,,,0,,
5890,1,8,12,5,-1,,
5891,1,10,11,5,-1,,
5892,1,4,12,5,-1,,
5893,0,,,,-1,,
5894,1,10,11,8,-1,,
5895,1,10,11,5,-1,,
5896,1,9,12,5,-1,,
5897,1,10,12,8,-1,,
5898,0,,,,-1,,
5899,1,10,12,5,-1,,
5900,0,,,,0,,
5901,0,,,,0,,
5902,1,10,11,8,-1,,
5903,0,,,,0,,
5904,0,,,,-1,,
5905,0,,,,0,,
5906,1,10,11,5,-1,,
5907,0,,,,1,,
5908,0,,,,-1,,
5909,1,10,4,8,-1,,
5910,1,11,3,8,-1,,
5911,0,,,,0,,
5912,1,10,12,5,-1,,
5913,0,,,,1,,
5914,0,,,,0,,
5915,1,10,12,5,-1,,
5916,0,,,,-1,,
5917,1,8,2,8,1,,
5918,1,8,12,8,0,,
5919,1,10,12,5,1,,
5920,1,10,11,5,-1,,
5921,0,,,,0,,
5922,1,10,11,8,-1,,
5923,1,8,11,5,-1,,
5924,1,10,11,8,-1,,
5925,0,,,,1,,
5926,1,10,3,8,-1,,
5927,1,10,4,8,-1,,
5928,1,10,11,5,-1,,
5929,0,,,,-1,,
5930,0,,,,-1,,
5931,0,,,,0,,
5932,1,8,12,5,-1,,
5933,1,3,12,5,-1,,
5934,1,4,3,8,-1,,
5935,1,10,11,5,0,,
5936,0,,,,0,,
5937,0,,,,-1,,
5938,1,10,11,5,-1,,
5939,0,,,,0,,
5940,1,3,12,5,0,,
5941,0,,,,-1,,
5942,1,10,12,8,-1,,
5943,1,9,12,5,0,,
5944,1,3,12,5,0,,
5945,1,3,12,3,-1,,
5946,0,,,,1,,
5947,1,10,11,5,-1,,
5948,1,10,5,8,-1,,
5949,0,,,,1,,
5950,0,,,,0,,
5951,1,9,12,8,1,,
5952,0,,,,1,,
5953,1,8,12,8,1,,
5954,1,10,11,8,-1,,
5955,1,10,4,8,-1,,
5956,1,3,4,8,-1,,
5957,1,11,8,5,-1,,
5958,1,10,11,8,-1,,
5959,0,,,,0,,
5960,0,,,,-1,,
5961,1,10,12,8,-1,,
5962,0,,,,0,,
5963,1,,,,1,,
5964,0,,,,1,,
5965,0,,,,0,,
5966,0,,,,1,,
5967,0,,,,1,,
5968,1,4,3,8,-1,,
5969,1,12,12,5,-1,,
5970,0,,,,0,,
5971,1,4,3,5,0,,
5972,0,,,,-1,,
5973,0,,,,-1,,
5974,1,11,3,8,-1,,
5975,0,,,,0,,
5976,0,,,,0,,
5977,0,,,,-1,,
5978,0,,,,1,,
5979,1,9,12,8,-1,,
5980,0,,,,1,,
5981,0,,,,0,,
5982,0,,,,-1,,
5983,1,8,12,7,-1,,
5984,0,,,,-1,,
5985,0,,,,0,,
5986,1,10,12,5,-1,,
5987,0,,,,1,,
5988,1,10,11,8,-1,,
5989,0,,,,1,,
5990,1,11,3,8,-1,,
5991,0,,,,1,,
5992,0,,,,-1,,
5993,1,8,12,8,0,,
5994,0,,,,0,,
5995,1,12,12,5,-1,,
5996,0,,,,-1,,
5997,1,4,9,8,1,,
5998,0,,,,-1,,
5999,0,,,,0,,
6000,1,10,12,8,-1,,
6001,0,,,,0,,
6002,1,11,8,5,-1,,
6003,0,,,,0,,
6004,1,12,12,7,-1,,
6005,1,10,11,8,-1,,
6006,0,,,,1,,
6007,1,3,12,8,1,,
6008,0,,,,0,,
6009,0,,,,0,,
6010,1,12,12,7,-1,,
6011,0,,,,1,,
6012,0,,,,0,,
6013,0,,,,0,,
6014,1,5,7,7,-1,,
6015,0,,,,0,,
6016,1,10,11,8,-1,,
6017,1,3,12,8,0,,
6018,0,,,,0,,
6019,1,8,11,5,-1,,
6020,0,,,,1,,
6021,1,10,11,8,-1,,
6022,1,10,11,8,-1,,
6023,1,10,11,8,-1,,
6024,1,10,12,8,-1,,
6025,1,8,12,5,-1,,
6026,0,,,,0,,
6027,0,,,,0,,
6028,0,,,,0,,
6029,1,8,11,5,-1,,
6030,0,,,,0,,
6031,1,9,12,5,-1,,
6032,0,,,,1,,
6033,0,,,,0,,
6034,1,10,11,8,-1,,
6035,1,10,12,8,-1,,
6036,0,,,,0,,
6037,1,12,12,5,-1,,
6038,1,10,11,8,-1,,
6039,1,9,12,8,-1,,
6040,0,,,,0,,
6041,1,10,12,8,-1,,
6042,1,10,11,8,-1,,
6043,0,,,,1,,
6044,0,,,,0,,
6045,1,12,12,2,-1,,
6046,0,,,,-1,,
6047,0,,,,1,,
6048,1,8,11,8,0,,
6049,1,3,12,8,-1,,
6050,1,8,2,8,0,,
6051,1,11,8,5,-1,,
6052,1,10,11,8,-1,,
6053,0,,,,1,,
6054,1,10,11,8,-1,,
6055,0,,,,0,,
6056,0,,,,1,,
6057,0,,,,0,,
6058,1,10,11,5,-1,,
6059,0,,,,0,,
6060,0,,,,0,,
6061,0,,,,-1,,
6062,1,3,11,5,1,,
6063,1,12,3,8,1,,
6064,1,8,11,5,-1,,
6065,0,,,,1,,
6066,1,10,11,5,-1,,
6067,1,8,12,8,1,,
6068,1,8,12,8,1,,
6069,0,,,,1,,
6070,0,,,,0,,
6071,1,10,11,8,-1,,
6072,0,,,,0,,
6073,1,12,12,5,-1,,
6074,1,10,3,8,-1,,
6075,0,,,,0,,
6076,1,11,8,5,-1,,
6077,0,,,,1,,
6078,1,12,3,8,-1,,
6079,0,,,,-1,,
6080,0,,,,1,,
6081,0,,,,1,,
6082,1,10,4,8,-1,,
6083,1,12,3,5,-1,,
6084,0,,,,1,,
6085,1,11,3,8,-1,,
6086,0,,,,-1,,
6087,0,,,,-1,,
6088,1,11,3,8,-1,,
6089,0,,,,-1,,
6090,0,,,,1,,
6091,1,11,3,8,-1,,
6092,0,,,,1,,
6093,0,,,5,-1,,
6094,1,3,12,5,1,,
6095,0,,,,0,,
6096,0,,,5,0,,
6097,1,1,6,8,1,,
6098,1,11,11,7,-1,,
6099,0,,,,0,,
6100,1,12,3,5,-1,,
6101,0,,,,0,,
6102,1,2,10,5,-1,,
6103,1,11,3,8,-1,,
6104,0,,,,0,,
6105,0,,,,1,,
6106,0,,,,0,,
6107,1,12,1,2,-1,,
6108,1,11,11,7,-1,,
6109,0,,,,1,,
6110,0,,,,1,,
6111,1,11,8,8,-1,,
6112,1,10,11,5,-1,,
6113,0,,,,0,,
6114,0,,,,0,,
6115,1,11,3,8,-1,,
6116,1,12,12,5,-1,,
6117,1,12,10,8,-1,,
6118,0,,,,-1,,
6119,0,,,,0,,
6120,1,11,11,7,-1,,
6121,1,4,11,7,1,,
6122,1,11,11,8,-1,,
6123,1,12,11,5,-1,,
6124,1,11,12,8,-1,,
6125,1,10,12,5,0,,
6126,0,,,,-1,,
6127,1,11,11,8,-1,,
6128,0,,,,0,,
6129,0,,,,0,,
6130,0,,,,1,,
6131,0,,,,0,,
6132,1,12,10,3,-1,,
6133,0,,,,1,,
6134,0,,,,1,,
6135,1,4,3,8,-1,,
6136,1,8,4,5,-1,,
6137,1,12,12,5,-1,,
6138,1,7,5,8,-1,,
